0,mains,mains,kitchen_outlets,lighting,stove,microwave,washer_dryer,kitchen_outlets,refrigerator,dishwaser,disposal
2011-04-29 17:56:00,323.6855,252.419333333,241.0625,7.0625,1.25,3.8125,2.25,1.125,160.125,0.0,0.0
2011-04-29 17:57:00,14.6956666667,252.604833333,0.0,8.9375,0.25,4.75,2.75,1.0,160.0,0.0,0.0
2011-04-29 17:58:00,14.7475,253.417333333,0.0,8.875,0.4375,4.6875,2.75,1.0,159.75,0.0625,0.0
2011-04-29 17:59:00,14.6778333333,253.258,0.0,9.0,0.0625,4.8125,2.8125,1.0,159.75,0.0,0.0
2011-04-29 18:00:00,14.64,252.9195,0.0,8.9375,0.125,4.8125,2.9375,1.0,160.0625,0.0,0.0
2011-04-29 18:01:00,60.9001666667,134.165166667,53.2666666667,7.93333333333,1.0,4.2,2.8,1.0,67.4,0.0,0.0
2011-04-29 18:02:00,15.0515,22.376,0.8125,8.0,0.9375,4.0625,2.6875,1.0,6.0625,0.0,0.0
2011-04-29 18:03:00,15.0963333333,22.3413333333,0.6875,8.0,0.9375,4.0625,2.6875,1.0,6.0,0.0,0.0
2011-04-29 18:04:00,15.104,22.3536666667,1.0,8.0,1.0,4.0,2.75,1.0,6.0625,0.0625,0.0
2011-04-29 18:05:00,15.0973333333,22.3856666667,0.9375,8.0,0.9375,4.0,2.75,1.0,6.0625,0.0625,0.0
2011-04-29 18:06:00,15.1566666667,22.4338333333,0.5,8.0,0.9375,4.0,2.875,1.0625,6.125,0.0,0.0
2011-04-29 18:07:00,15.1471666667,22.3816666667,0.75,8.0,1.0,4.0,2.625,1.0,6.0,0.0625,0.0
2011-04-29 18:08:00,627.130166667,22.4785,633.6875,3.1875,3.75,2.25,2.1875,1.125,6.0,0.0,0.0
2011-04-29 18:09:00,723.5055,29.9773333333,635.125,3.1875,4.0,2.0625,2.4375,1.125,10.6875,0.0,0.0
2011-04-29 18:10:00,15.1672881356,26.8220338983,0.625,8.0,0.9375,4.0625,2.5,1.0,8.4375,0.0,0.0
2011-04-29 18:11:00,15.0866666667,22.5063333333,0.75,8.0,1.0,4.0,2.375,1.0,6.0,0.0,0.0
2011-04-29 18:12:00,15.0191666667,22.5166666667,0.75,8.0,0.8125,4.0,2.4375,1.0,6.1875,0.0,0.0
2011-04-29 18:13:00,15.0423333333,22.4955,0.8125,8.0,1.0,4.0,2.375,1.0,6.0625,0.0,0.0
2011-04-29 18:14:00,15.0456666667,22.5135,0.625,8.0,0.9375,4.0,2.375,1.0,6.0,0.0,0.0
2011-04-29 18:15:00,15.0175,22.4776666667,0.8125,8.0,0.9375,4.0,2.375,1.0,6.0625,0.0,0.0
2011-04-29 18:16:00,15.0571666667,22.5245,0.5,8.0,1.0,4.0,2.625,1.0,6.125,0.0,0.0
2011-04-29 18:17:00,15.065,22.5223333333,0.625,8.0,1.0,4.0625,2.625,1.0,6.125,0.0,0.0
2011-04-29 18:18:00,15.0121666667,22.5125,0.625,8.0,0.9375,4.125,2.3125,1.0,6.125,0.0625,0.0
2011-04-29 18:19:00,15.0655,22.515,0.625,8.0,1.0,4.0625,2.25,1.0,6.1875,0.0,0.0
2011-04-29 18:20:00,15.063,22.538,0.6875,8.0,1.0,4.125,2.4375,1.0,6.0625,0.0,0.0
2011-04-29 18:21:00,15.1223333333,22.5258333333,0.75,8.0,1.0,4.0,2.1875,1.0,6.125,0.0,0.0
2011-04-29 18:22:00,15.0531666667,22.5291666667,0.625,8.0,0.9375,4.0625,2.1875,1.0,6.0,0.0,0.0
2011-04-29 18:23:00,15.1175,22.5566666667,0.866666666667,8.0,1.0,4.0,2.0,1.0,6.0,0.0,0.0
2011-04-29 18:24:00,15.1103333333,22.5428333333,0.6875,8.0,0.875,4.0,2.25,1.0,6.0625,0.0,0.0
2011-04-29 18:25:00,15.0998333333,22.5593333333,0.6875,8.0,0.875,4.0625,2.5,1.0,6.1875,0.0,0.0
2011-04-29 18:26:00,15.1056666667,22.5193333333,0.9375,8.0,1.0,4.0,2.125,1.0,6.0,0.0625,0.0
2011-04-29 18:27:00,14.8713333333,247.855,0.0,8.875,0.3125,4.8125,2.375,1.0,163.1875,0.0,0.0
2011-04-29 18:28:00,14.716,266.3135,0.0,8.875,0.0625,4.75,2.3125,1.0,174.875,0.0625,0.0
2011-04-29 18:29:00,14.7653333333,262.825,0.0,9.0,0.4375,5.0,2.375,1.0,170.375,0.0,0.0
2011-04-29 18:30:00,14.75,261.574,0.0,8.9375,0.1875,4.75,2.5625,1.0,169.0,0.0,0.0
2011-04-29 18:31:00,14.7428333333,261.369333333,0.0,8.8125,0.375,4.6875,2.5,1.0625,168.1875,0.0,0.0
2011-04-29 18:32:00,14.6718333333,260.593166667,0.0,8.9375,0.125,4.875,2.5,1.0,167.5,0.0625,0.0
2011-04-29 18:33:00,14.7398333333,259.712333333,0.0,8.9375,0.25,4.8125,2.5625,1.0,166.875,0.0,0.0
2011-04-29 18:34:00,14.7386666667,259.514166667,0.0,9.0,0.0625,4.75,2.8125,1.0,166.4375,0.0,0.0
2011-04-29 18:35:00,14.7155,258.468166667,0.0,9.0,0.0625,5.0,2.6875,1.0,165.1875,0.0625,0.0
2011-04-29 18:36:00,14.7046666667,257.828166667,0.0,9.0,0.125,4.875,2.6875,1.0,164.125,0.0625,0.0
2011-04-29 18:37:00,14.7353333333,258.233333333,0.0,9.0,0.3125,5.0,2.625,1.0,163.75,0.0,0.0
2011-04-29 18:38:00,14.6791666667,257.316666667,0.0,9.0,0.0625,4.875,2.625,1.0,163.0,0.0625,0.0
2011-04-29 18:39:00,14.7616666667,256.686,0.0,8.9375,0.1875,4.9375,2.4375,1.0,162.875,0.0625,0.0
2011-04-29 18:40:00,14.7465,257.156333333,0.0,9.0,0.3125,4.875,2.5,1.0,162.125,0.0,0.0
2011-04-29 18:41:00,14.716,256.912166667,0.0,9.0,0.125,4.6875,2.25,1.0,161.75,0.0,0.0
2011-04-29 18:42:00,19.878,1776.10883333,2.6,10.8666666667,0.2,1646.06666667,4.0,4.46666666667,166.066666667,0.0,0.0
2011-04-29 18:43:00,15.1563333333,387.136333333,0.1875,9.125,0.1875,122.5625,2.625,1.25,161.0625,0.0,0.0
2011-04-29 18:44:00,14.7068333333,259.366833333,0.0,8.9375,0.125,4.9375,2.6875,1.0,165.125,0.0,0.0
2011-04-29 18:45:00,14.6925,262.128833333,0.0,9.0,0.25,4.8125,2.5,1.0,161.125,0.0625,0.0
2011-04-29 18:46:00,14.6841666667,261.594833333,0.0,9.0,0.3125,4.875,2.625,1.0,160.875,0.0,0.0
2011-04-29 18:47:00,14.6943333333,261.1665,0.0,9.0,0.0625,4.8125,2.5,1.0,159.9375,0.0625,0.0
2011-04-29 18:48:00,14.6246666667,260.6115,0.0,8.9375,0.125,4.9375,2.4375,1.0,159.25,0.0,0.0
2011-04-29 18:49:00,14.701,260.158666667,0.0,9.0,0.3125,4.8125,2.3125,1.0,159.25,0.0625,0.0
2011-04-29 18:50:00,14.674,257.160166667,0.0,9.0,0.125,4.8125,2.125,1.0,159.3125,0.0625,0.0
2011-04-29 18:51:00,14.6688333333,254.930666667,0.0,9.0,0.1875,4.5625,2.125,1.0,158.8125,0.0,0.0
2011-04-29 18:52:00,14.61,254.785666667,0.0,8.9375,0.0625,4.8125,2.25,1.0,158.5,0.0625,0.0
2011-04-29 18:53:00,14.6645,254.876333333,0.0,8.9375,0.375,5.0,2.0625,1.0,158.1875,0.0,0.0
2011-04-29 18:54:00,14.719,219.238333333,0.1875,8.8125,0.375,4.5625,2.25,1.0,129.6875,0.0,0.0
2011-04-29 18:55:00,15.0706666667,22.5218333333,0.5,8.0,1.0,4.0,2.0,1.0,6.0,0.0625,0.0
2011-04-29 18:56:00,15.0796666667,22.5145,0.375,8.0,1.0,4.0625,2.0625,1.0,6.125,0.0,0.0
2011-04-29 18:57:00,15.0916666667,22.5258333333,0.625,8.0,0.9375,4.0625,2.125,1.0,6.3125,0.0,0.0
2011-04-29 18:58:00,15.0286666667,22.526,0.625,8.0,0.9375,4.125,2.125,1.0,6.25,0.0,0.0
2011-04-29 18:59:00,15.086,22.5151666667,0.8125,8.0,0.875,4.0,2.25,1.0,6.125,0.0,0.0
2011-04-29 19:00:00,15.063,22.5038333333,0.5625,8.0,0.9375,4.0625,2.1875,1.0,6.0625,0.0,0.0
2011-04-29 19:01:00,15.0596666667,22.4738333333,0.5625,8.0,0.875,4.0,2.0625,1.0,6.0,0.0,0.0
2011-04-29 19:02:00,14.9753333333,22.4366666667,0.6875,8.0,0.8125,4.125,2.0,1.0,6.0625,0.0,0.0
2011-04-29 19:03:00,15.075,22.4756666667,0.8125,8.0,1.0,4.0625,2.0625,1.0,6.0625,0.0,0.0
2011-04-29 19:04:00,15.0798333333,22.4698333333,0.6875,8.0,0.9375,4.0625,2.0,1.0,6.0625,0.0,0.0
2011-04-29 19:05:00,15.0558333333,22.4485,0.5,8.0,0.9375,4.0,2.0,1.0,6.1875,0.0,0.0
2011-04-29 19:06:00,15.0555,22.4443333333,0.625,8.0,0.9375,4.0,2.0625,1.0,6.125,0.0,0.0
2011-04-29 19:07:00,15.087,22.4705,0.625,8.0,1.0,4.0,2.125,1.0,6.125,0.0,0.0
2011-04-29 19:08:00,15.025,22.4791666667,0.625,8.0,0.9375,4.0625,2.0,1.0,6.125,0.0,0.0
2011-04-29 19:09:00,15.1036666667,22.444,0.6875,8.0,1.0,4.0,2.0,1.0,6.1875,0.0,0.0
2011-04-29 19:10:00,15.1016666667,22.4675,0.6875,8.0,1.0,4.0625,2.0,1.0,6.125,0.0,0.0
2011-04-29 19:11:00,15.2835,119.7,0.5,83.5625,0.375,4.625,2.25,1.0,13.8125,0.0625,0.0
2011-04-29 19:12:00,15.4478333333,195.115,0.8,139.733333333,0.0,5.0,2.4,1.0,6.13333333333,0.0,0.0
2011-04-29 19:13:00,15.5058333333,207.848,0.1875,148.8125,0.0,5.0,1.875,0.9375,6.125,0.0625,0.0
2011-04-29 19:14:00,15.5176666667,215.521166667,0.25,156.1875,0.0,5.0,1.6875,1.0,6.1875,0.0,0.0
2011-04-29 19:15:00,15.4906666667,216.147166667,0.3125,157.875,0.0,5.0,2.0,1.0,6.375,0.0625,0.0
2011-04-29 19:16:00,15.5071666667,213.128333333,0.6875,154.875,0.0,5.0,2.3125,1.0,6.25,0.1875,0.0
2011-04-29 19:17:00,15.4755,208.482,0.5625,151.8125,0.0,4.875,2.5625,1.0,6.0,0.1875,0.0
2011-04-29 19:18:00,15.442,207.4645,0.5625,151.0625,0.0,5.0,2.625,1.0,6.0,0.1875,0.0
2011-04-29 19:19:00,15.5083333333,208.880166667,0.5,152.25,0.0,5.0,2.6875,1.0,6.125,0.125,0.0
2011-04-29 19:20:00,15.4938333333,210.018666667,0.6,153.2,0.0,5.0,2.8,1.0,6.0,0.133333333333,0.0
2011-04-29 19:21:00,15.5248333333,210.405166667,0.4375,153.6875,0.0,5.0,2.6875,1.0,6.375,0.25,0.0
2011-04-29 19:22:00,15.4683333333,211.957166667,0.4375,154.125,0.0,4.9375,2.625,1.0,6.125,0.125,0.0
2011-04-29 19:23:00,15.2696666667,415.0375,0.0,155.1875,0.0,5.0,2.8125,0.9375,184.4375,0.0625,0.0
2011-04-29 19:24:00,15.2005,392.748666667,0.0,156.0625,0.0,5.0,2.875,1.0,172.0625,0.0625,0.0
2011-04-29 19:25:00,15.1918333333,389.9865,0.0,157.25,0.0,5.0,2.5,1.0,169.6875,0.0,0.0
2011-04-29 19:26:00,15.2196666667,389.541333333,0.0,158.2,0.0,5.0,2.6,1.0,168.333333333,0.266666666667,0.0
2011-04-29 19:27:00,15.221,388.089833333,0.0,157.5625,0.0,5.0625,2.25,1.0,167.125,0.125,0.0
2011-04-29 19:28:00,15.1638333333,386.955833333,0.0,157.3125,0.0,5.0,2.3125,1.0,166.5,0.25,0.0
2011-04-29 19:29:00,15.2436666667,386.389666667,0.0,157.0625,0.0,5.0,2.8125,1.0,165.375,0.1875,0.0
2011-04-29 19:30:00,15.2475,386.099833333,0.0,157.3125,0.0,5.0,1.875,1.0,164.75,0.125,0.0
2011-04-29 19:31:00,15.2271666667,385.861833333,0.0,157.3125,0.0,5.0,2.5,1.0,163.8125,0.1875,0.0
2011-04-29 19:32:00,15.1533333333,384.777333333,0.0,157.4375,0.0,5.0625,2.4375,0.8125,163.4375,0.1875,0.0
2011-04-29 19:33:00,15.1298333333,360.842833333,0.0,129.75,0.0625,5.0,2.4375,1.0,162.625,0.0,0.0
2011-04-29 19:34:00,14.68,257.883,0.0,9.0,0.125,4.625,2.3125,1.0,162.0625,0.0,0.0
2011-04-29 19:35:00,14.6535,258.066666667,0.0,9.0,0.125,4.75,2.375,1.0,161.5,0.0,0.0
2011-04-29 19:36:00,14.7021666667,257.81,0.0,9.0,0.375,4.8125,2.25,1.0,160.8125,0.0,0.0
2011-04-29 19:37:00,14.6835,257.191833333,0.0,8.9375,0.1875,4.8125,2.3125,1.0,160.4375,0.0,0.0
2011-04-29 19:38:00,14.6263333333,256.854833333,0.0,9.0,0.0,4.8,2.13333333333,1.0,159.933333333,0.0,0.0
2011-04-29 19:39:00,14.7016666667,256.543833333,0.0,9.0,0.411764705882,4.82352941176,2.17647058824,1.0,160.294117647,0.0,0.0
2011-04-29 19:40:00,14.681,256.065,0.0,9.0,0.25,4.875,2.25,1.0,159.9375,0.0625,0.0
2011-04-29 19:41:00,14.626,255.6625,0.0,8.9375,0.3125,4.6875,2.6875,1.0,160.0625,0.0,0.0
2011-04-29 19:42:00,14.5586666667,255.542,0.0,9.0,0.0666666666667,4.66666666667,2.2,1.0,159.866666667,0.0,0.0
2011-04-29 19:43:00,14.6298333333,255.525333333,0.0,9.0,0.125,4.875,2.4375,1.0,158.625,0.0,0.0
2011-04-29 19:44:00,14.6255,255.304333333,0.0,9.0,0.125,4.875,2.8125,1.0,158.25,0.0,0.0
2011-04-29 19:45:00,14.6146666667,255.1515,0.0,9.0,0.0625,4.8125,2.6875,1.0625,158.75,0.0,0.0
2011-04-29 19:46:00,14.6686666667,255.5995,0.0,9.0,0.3125,4.9375,2.5625,1.0,158.625,0.0625,0.0
2011-04-29 19:47:00,14.6966666667,255.694833333,0.0,8.9375,0.0,4.75,2.3125,1.0,158.5625,0.0,0.0
2011-04-29 19:48:00,14.651,255.406166667,0.0,9.0,0.0625,4.875,2.5,1.0,157.9375,0.0,0.0
2011-04-29 19:49:00,14.7405,255.336,0.0,8.8125,0.3125,4.625,2.5,1.125,157.875,0.1875,0.0
2011-04-29 19:50:00,14.973,115.787666667,0.5,8.375,0.625,4.375,2.5625,1.0,59.8125,0.0,0.0
2011-04-29 19:51:00,15.1263333333,22.5931666667,0.5625,8.0,0.9375,4.0,2.1875,1.0,6.3125,0.0,0.0
2011-04-29 19:52:00,15.0578333333,22.5968333333,0.8125,8.0,0.9375,4.0,2.4375,1.0,6.25,0.0,0.0
2011-04-29 19:53:00,15.1005,22.6046666667,0.6875,8.0,0.9375,4.0,2.3125,1.0,6.3125,0.0,0.0
2011-04-29 19:54:00,15.1001666667,22.6206666667,0.75,8.0,0.9375,4.125,2.4375,1.0,6.0,0.0,0.0
2011-04-29 19:55:00,15.1238333333,22.6288333333,0.625,8.0,1.0,4.0,2.5625,1.0,6.25,0.0,0.0
2011-04-29 19:56:00,15.1253333333,22.628,0.866666666667,8.0,0.933333333333,4.06666666667,2.53333333333,1.0,6.13333333333,0.0,0.0
2011-04-29 19:57:00,15.1258333333,22.6183333333,0.75,8.0,1.0,4.0625,2.25,1.0,6.125,0.0,0.0
2011-04-29 19:58:00,15.0816666667,22.6036666667,0.8125,8.0,1.0,4.0625,2.3125,1.0,6.0,0.0,0.0
2011-04-29 19:59:00,15.1316666667,22.6236666667,0.8125,8.0,1.0,4.0,2.375,1.0,6.0625,0.0625,0.0
2011-04-29 20:00:00,15.1411666667,22.654,0.625,8.0,1.0,4.0,2.6875,1.0,6.3125,0.125,0.0
2011-04-29 20:01:00,15.1145,22.6395,0.5625,8.0,1.0,4.0625,2.625,1.0,6.125,0.0625,0.0
2011-04-29 20:02:00,15.045,22.6286666667,0.8125,8.0,0.9375,4.0,2.5,1.0,6.1875,0.0,0.0
2011-04-29 20:03:00,15.1166666667,22.6011666667,0.5,8.0,0.9375,4.1875,2.5,1.0,6.25,0.0,0.0
2011-04-29 20:04:00,15.1263333333,22.6161666667,0.625,8.0,1.0,4.25,2.5,1.0,6.1875,0.0625,0.0
2011-04-29 20:05:00,15.132,22.6301666667,0.625,8.0,1.0,4.0625,2.8125,1.0,6.125,0.0,0.0
2011-04-29 20:06:00,15.1576666667,22.6445,0.9375,8.0,1.0,4.0,2.5,1.0,6.0,0.0,0.0
2011-04-29 20:07:00,15.142,22.6471666667,0.6,8.0,0.866666666667,4.0,2.8,1.0,6.06666666667,0.0,0.0
2011-04-29 20:08:00,15.126440678,22.6496610169,0.866666666667,8.0,1.0,4.0,2.66666666667,1.0,6.2,0.0666666666667,0.0
2011-04-29 20:09:00,15.1901666667,22.6671666667,0.5625,8.0,0.875,4.0,2.8125,1.0,6.25,0.0,0.0
2011-04-29 20:10:00,15.1496666667,22.644,0.875,8.0,1.0,4.0625,2.5625,1.0,6.0625,0.0,0.0
2011-04-29 20:11:00,15.0815,22.6293333333,0.75,8.0,1.0,4.0,2.1875,1.0,6.125,0.0,0.0
2011-04-29 20:12:00,15.0168333333,22.6375,0.5625,8.0,0.75,4.0625,2.3125,1.0,6.0625,0.0,0.0
2011-04-29 20:13:00,15.0731666667,22.6691666667,0.75,8.0,0.9375,4.0,2.5,1.0,6.1875,0.0,0.0
2011-04-29 20:14:00,15.0858333333,22.6751666667,0.6875,8.0,1.0,4.0625,2.5,1.0,6.1875,0.0,0.0
2011-04-29 20:15:00,15.0558333333,22.6765,0.75,8.0,1.0,4.0625,2.5625,1.0,6.1875,0.0625,0.0
2011-04-29 20:16:00,15.0746666667,22.6765,0.8125,8.0,0.875,4.0,2.625,1.0,6.25,0.0,0.0
2011-04-29 20:17:00,15.0903333333,22.6673333333,0.6,8.0,1.0,4.0,2.4,1.0,6.33333333333,0.0,0.0
2011-04-29 20:18:00,15.057,22.6998333333,0.9375,8.0,0.9375,4.0,2.4375,1.0,6.0625,0.0,0.0
2011-04-29 20:19:00,14.8276666667,226.4255,0.0625,8.875,0.25,4.8125,2.625,1.0625,162.8125,0.125,0.0
2011-04-29 20:20:00,14.6783333333,267.687833333,0.0,9.0,0.0625,4.875,2.5625,1.0,174.75,0.0,0.0
2011-04-29 20:21:00,14.712,264.079166667,0.0,8.9375,0.1875,4.8125,2.75,1.0,169.5,0.0,0.0
2011-04-29 20:22:00,14.6443333333,263.307166667,0.0,9.0,0.0625,5.0,2.375,1.0,168.25,0.0,0.0
2011-04-29 20:23:00,14.7011666667,262.8335,0.0,9.0,0.375,5.0,2.5,1.0,167.375,0.0,0.0
2011-04-29 20:24:00,14.6931666667,262.194833333,0.0,9.0,0.2,4.8,2.73333333333,1.0,166.866666667,0.0,0.0
2011-04-29 20:25:00,14.6821666667,261.986,0.0,9.0,0.0,4.82352941176,2.58823529412,1.0,166.294117647,0.0,0.0
2011-04-29 20:26:00,14.7223333333,261.862,0.0,9.0,0.4,4.93333333333,2.33333333333,1.0,165.733333333,0.0,0.0
2011-04-29 20:27:00,14.7346666667,260.572666667,0.0,9.0,0.3125,5.0,2.125,1.0,164.8125,0.0,0.0
2011-04-29 20:28:00,14.6978333333,260.267833333,0.0,9.0,0.125,4.875,2.1875,1.0,164.0625,0.0625,0.0
2011-04-29 20:29:00,14.766,260.252,0.0,9.0,0.6875,5.0,2.1875,1.0,163.75,0.0625,0.0
2011-04-29 20:30:00,14.7195,259.2375,0.0,9.0,0.375,4.875,2.3125,1.0,163.0625,0.0,0.0
2011-04-29 20:31:00,14.6998333333,258.821666667,0.0,9.0,0.0625,4.625,2.1875,1.0,162.9375,0.0,0.0
2011-04-29 20:32:00,14.652,259.254333333,0.0,9.0,0.0,4.875,2.125,1.0625,162.3125,0.0,0.0
2011-04-29 20:33:00,14.6895,258.005333333,0.0,9.0,0.125,4.9375,2.25,1.0,161.625,0.0,0.0
2011-04-29 20:34:00,14.6895,258.1205,0.0,9.0,0.125,5.0,2.375,1.0,161.375,0.0625,0.0
2011-04-29 20:35:00,14.6883333333,258.486333333,0.0,9.0,0.4,4.8,2.53333333333,1.0,161.266666667,0.0,0.0
2011-04-29 20:36:00,14.6691666667,257.075833333,0.0,9.0,0.0625,4.8125,2.625,1.0,160.6875,0.0,0.0
2011-04-29 20:37:00,14.6943333333,257.3265,0.0,9.0,0.25,4.8125,2.6875,1.0,160.875,0.0,0.0
2011-04-29 20:38:00,14.6701666667,257.871,0.0,9.0,0.3125,4.875,2.5,1.0,160.375,0.0,0.0
2011-04-29 20:39:00,14.7193333333,256.723166667,0.0,9.0,0.1875,4.8125,2.6875,1.0,160.125,0.0,0.0
2011-04-29 20:40:00,14.7206666667,257.193166667,0.0,9.0,0.0,4.625,2.5,1.0,160.25,0.0,0.0
2011-04-29 20:41:00,14.7218333333,257.272166667,0.0,9.0,0.0625,4.8125,2.625,1.0625,159.625,0.0,0.0
2011-04-29 20:42:00,14.6231666667,256.3645,0.0,9.0,0.125,4.8125,2.4375,1.0,159.5,0.0,0.0
2011-04-29 20:43:00,14.7001666667,257.175,0.0,8.9375,0.3125,4.6875,2.5,1.0625,159.375,0.0,0.0
2011-04-29 20:44:00,14.6855,257.1975,0.0,9.0,0.0625,4.9375,2.625,1.0,159.0625,0.0,0.0
2011-04-29 20:45:00,15.005,61.1566666667,0.6875,8.0625,0.9375,4.0625,2.75,1.0,15.8125,0.0,0.0
2011-04-29 20:46:00,15.1443333333,22.7336666667,0.875,8.0,0.9375,4.0,2.5,1.0,6.125,0.0625,0.0
2011-04-29 20:47:00,15.1618333333,22.7165,0.5625,8.0625,0.9375,4.125,2.6875,1.0,6.375,0.0,0.0
2011-04-29 20:48:00,15.0818333333,22.6515,0.625,8.0,1.0,4.0,2.5,1.0,6.25,0.0625,0.0
2011-04-29 20:49:00,15.1321666667,22.6981666667,0.8,8.0,1.06666666667,4.06666666667,2.4,1.0,6.26666666667,0.0,0.0
2011-04-29 20:50:00,15.0905,22.616,0.5625,8.0,1.0,4.0,2.25,1.0,6.125,0.0,0.0
2011-04-29 20:51:00,15.1081666667,22.5855,0.6875,8.0,1.0,4.0625,2.3125,1.0,6.125,0.0,0.0
2011-04-29 20:52:00,15.0326666667,22.6106666667,0.75,8.0,0.9375,4.0,2.0,1.0,6.125,0.0,0.0
2011-04-29 20:53:00,15.0638333333,22.5415,0.5,8.0,1.0,4.0625,2.0625,1.0,6.0,0.0,0.0
2011-04-29 20:54:00,15.0553333333,22.5451666667,0.75,8.0,0.9375,4.0,2.0625,1.0,6.0625,0.0,0.0
2011-04-29 20:55:00,15.0495,22.5953333333,0.5625,8.0,1.0,4.0625,2.0,1.0,6.3125,0.0,0.0
2011-04-29 20:56:00,15.0338333333,22.5146666667,0.625,8.0,0.9375,4.0625,2.125,1.0625,6.125,0.0,0.0
2011-04-29 20:57:00,15.0765,22.5838333333,0.666666666667,8.0,1.0,4.06666666667,2.13333333333,1.0,6.2,0.0666666666667,0.0
2011-04-29 20:58:00,15.057,22.5736666667,0.8125,8.0,0.9375,4.0625,2.3125,1.0,6.1875,0.0,0.0
2011-04-29 20:59:00,15.1136206897,22.5136206897,0.5625,8.0,1.0,4.0,2.125,1.0,6.125,0.0,0.0
2011-04-29 21:00:00,15.105,22.568,0.8125,8.0,1.0,4.0625,2.0625,1.0,6.0,0.0,0.0
2011-04-29 21:01:00,15.1231666667,22.5956666667,0.5,8.0,1.0,4.0,2.3125,1.0,6.1875,0.0,0.0
2011-04-29 21:02:00,15.031,22.5265,0.5,8.0,0.9375,4.0,2.25,1.0,6.0625,0.0,0.0
2011-04-29 21:03:00,15.0826666667,22.6158333333,0.75,8.0,1.0,4.0625,2.25,1.0,6.25,0.0,0.0
2011-04-29 21:04:00,15.0765,22.606,0.75,8.0,0.9375,4.0,2.5,1.0,6.0625,0.0,0.0
2011-04-29 21:05:00,15.067,22.5871666667,0.5,8.0,1.0,4.0,2.6875,1.0,6.0,0.0,0.0
2011-04-29 21:06:00,15.1085,22.6845,0.625,8.0,1.0,4.0,2.5625,1.0,6.1875,0.0625,0.0
2011-04-29 21:07:00,15.1186666667,22.604,0.6,8.0,1.0,4.06666666667,2.33333333333,1.0,6.13333333333,0.0,0.0
2011-04-29 21:08:00,15.0683333333,22.6216666667,0.6875,8.0,1.0,4.0625,2.5,1.0,6.1875,0.0,0.0
2011-04-29 21:09:00,15.1488333333,22.7001666667,0.625,8.0,1.0,4.0625,2.1875,1.0,6.25,0.0,0.0
2011-04-29 21:10:00,15.0925,22.5921666667,0.5625,8.0,1.0,4.0625,2.1875,1.0,6.0625,0.0,0.0
2011-04-29 21:11:00,15.0553333333,22.6493333333,0.625,8.0,1.0,4.0,2.0,1.0,6.1875,0.0,0.0
2011-04-29 21:12:00,14.9943333333,22.67,0.6875,8.0,0.9375,4.0,2.3125,1.0,6.3125,0.0,0.0
2011-04-29 21:13:00,14.999,79.5445,0.625,8.1875,0.8125,4.125,2.4375,1.0,39.625,0.0625,0.0
2011-04-29 21:14:00,14.7016666667,275.024166667,0.0,9.0,0.0666666666667,4.8,2.73333333333,1.0,182.533333333,0.0,0.0
2011-04-29 21:15:00,14.643,266.750333333,0.0,9.0,0.0625,4.9375,2.625,1.0,172.125,0.0,0.0
2011-04-29 21:16:00,14.6531666667,263.681666667,0.0,9.0,0.1875,4.9375,2.4375,1.0,168.5,0.0,0.0
2011-04-29 21:17:00,14.6815,263.234,0.0,9.0,0.125,4.875,2.3125,1.0,167.9375,0.0,0.0
2011-04-29 21:18:00,14.6061666667,262.072833333,0.0,8.9375,0.0,4.875,2.25,1.0,167.4375,0.0,0.0
2011-04-29 21:19:00,14.6443333333,260.701166667,0.0,9.0,0.125,4.875,2.375,1.0,166.125,0.0,0.0
2011-04-29 21:20:00,14.6396666667,260.756833333,0.0,9.0,0.0,4.8125,2.5625,1.0,165.625,0.0,0.0
2011-04-29 21:21:00,14.683,259.386166667,0.0,9.0,0.25,4.8125,2.3125,1.0,164.75,0.0,0.0
2011-04-29 21:22:00,14.6098333333,258.602666667,0.0,8.9375,0.0,4.6875,2.3125,1.0,164.125,0.0,0.0
2011-04-29 21:23:00,14.69,258.6645,0.0,9.0,0.2,4.73333333333,2.13333333333,1.0,163.333333333,0.0,0.0
2011-04-29 21:24:00,14.6535,257.537333333,0.0,8.875,0.1875,4.875,2.25,1.0,162.6875,0.0,0.0
2011-04-29 21:25:00,14.609,255.957,0.0,9.0,0.0625,4.8125,2.25,1.0,162.8125,0.0,0.0
2011-04-29 21:26:00,14.6513333333,256.762,0.0,8.9375,0.125,4.6875,2.375,1.0,163.0625,0.0,0.0
2011-04-29 21:27:00,14.6641666667,256.223666667,0.0,8.875,0.375,4.75,2.625,1.0,161.875,0.0,0.0
2011-04-29 21:28:00,14.6126666667,255.5345,0.0,9.0,0.0,4.9375,2.75,1.0,160.875,0.0,0.0
2011-04-29 21:29:00,14.6965,256.1305,0.0,9.0,0.4375,4.8125,2.5625,1.0,160.25,0.0,0.0
2011-04-29 21:30:00,14.6546666667,255.4475,0.0,8.9375,0.0625,4.9375,2.375,1.0,161.1875,0.0,0.0
2011-04-29 21:31:00,14.6178333333,254.811,0.0,9.0,0.375,4.75,2.25,1.0,160.6875,0.0,0.0
2011-04-29 21:32:00,14.5413333333,254.393,0.0,8.9375,0.0,4.875,2.125,1.0,159.9375,0.0625,0.0
2011-04-29 21:33:00,14.6335,254.874,0.0,9.0,0.2,4.66666666667,2.2,1.0,159.066666667,0.0,0.0
